speakers,training_samples,feature_dimension,training_time_seconds,stage,timestamp
100,823,40,130.84785914421082,training_complete,2026-05-12T10:29:54.554613
810,211,599,0,0.26049382716049385,0.0,0.7395061728395061,122.69870615005493,evaluation_complete,2026-05-12T10:31:57.256194
