speakers,training_samples,feature_dimension,training_time_seconds,stage,timestamp
100,823,40,83.69601583480835,training_complete,2026-05-12T12:55:16.325512
810,211,599,0,0.26049382716049385,0.0,0.7395061728395061,86.2642674446106,evaluation_complete,2026-05-12T12:56:42.594059
