speakers,training_samples,feature_dimension,training_time_seconds,stage,timestamp
100,823,40,84.61666703224182,training_complete,2026-05-12T12:58:07.219286
810,213,597,0,0.26296296296296295,0.0,0.737037037037037,89.4864912033081,evaluation_complete,2026-05-12T12:59:36.709845
