threshold,threshold_metric,accuracy,fnmr,fmr,eer_gap,eer_estimate,known_total,unknown_total,false_accepts,false_rejects
-28.027018307334682,gmm_score,0.8011527377521613,0.2,0.19883040935672514,0.001169590643274876,0.19941520467836257,10,684,136,2
-28.02359772062767,gmm_score,0.8025936599423631,0.2,0.19736842105263158,0.0026315789473684292,0.1986842105263158,10,684,135,2
-28.020792543244067,gmm_score,0.8025936599423631,0.2,0.19736842105263158,0.0026315789473684292,0.1986842105263158,10,684,135,2
-28.0142300757487,gmm_score,0.8040345821325648,0.2,0.195906432748538,0.00409356725146201,0.197953216374269,10,684,134,2
-27.999834619554996,gmm_score,0.8040345821325648,0.2,0.195906432748538,0.00409356725146201,0.197953216374269,10,684,134,2
-27.996198043666052,gmm_score,0.8054755043227666,0.2,0.19444444444444445,0.005555555555555564,0.19722222222222224,10,684,133,2
-27.99387719916389,gmm_score,0.8054755043227666,0.2,0.19444444444444445,0.005555555555555564,0.19722222222222224,10,684,133,2
-27.991834731844893,gmm_score,0.8069164265129684,0.2,0.19298245614035087,0.007017543859649145,0.19649122807017544,10,684,132,2
-27.98289722233839,gmm_score,0.8069164265129684,0.2,0.19298245614035087,0.007017543859649145,0.19649122807017544,10,684,132,2
-27.982433880360787,gmm_score,0.80835734870317,0.2,0.1915204678362573,0.008479532163742698,0.19576023391812866,10,684,131,2
-27.969298049468485,gmm_score,0.8097982708933718,0.2,0.19005847953216373,0.009941520467836279,0.19502923976608189,10,684,130,2
-27.96666780125416,gmm_score,0.8112391930835735,0.2,0.18859649122807018,0.011403508771929832,0.19429824561403508,10,684,129,2
-27.965875213035126,gmm_score,0.8126801152737753,0.2,0.1871345029239766,0.012865497076023413,0.1935672514619883,10,684,128,2
-27.9629539331763,gmm_score,0.8141210374639769,0.2,0.18567251461988304,0.014327485380116967,0.19283625730994153,10,684,127,2
-27.958894434652283,gmm_score,0.8141210374639769,0.2,0.18567251461988304,0.014327485380116967,0.19283625730994153,10,684,127,2
-27.9533718103054,gmm_score,0.8155619596541787,0.2,0.18421052631578946,0.015789473684210548,0.19210526315789472,10,684,126,2
-27.94199336422929,gmm_score,0.8155619596541787,0.2,0.18421052631578946,0.015789473684210548,0.19210526315789472,10,684,126,2
-27.941337827770973,gmm_score,0.8155619596541787,0.2,0.18421052631578946,0.015789473684210548,0.19210526315789472,10,684,126,2
-27.937397721650633,gmm_score,0.8170028818443804,0.2,0.1827485380116959,0.0172514619883041,0.19137426900584797,10,684,125,2
-27.9232328284164,gmm_score,0.8184438040345822,0.2,0.18128654970760233,0.018713450292397682,0.19064327485380117,10,684,124,2
-27.91175469288194,gmm_score,0.8198847262247838,0.2,0.17982456140350878,0.020175438596491235,0.1899122807017544,10,684,123,2
-27.905932435739658,gmm_score,0.8213256484149856,0.2,0.1783625730994152,0.021637426900584816,0.18918128654970762,10,684,122,2
-27.894765356367962,gmm_score,0.8227665706051873,0.2,0.17690058479532164,0.02309941520467837,0.1884502923976608,10,684,121,2
-27.889738829978647,gmm_score,0.8242074927953891,0.2,0.17543859649122806,0.02456140350877195,0.18771929824561404,10,684,120,2
-27.875148047489525,gmm_score,0.8242074927953891,0.2,0.17543859649122806,0.02456140350877195,0.18771929824561404,10,684,120,2
-27.861533145714677,gmm_score,0.8242074927953891,0.2,0.17543859649122806,0.02456140350877195,0.18771929824561404,10,684,120,2
-27.850561650635242,gmm_score,0.8256484149855908,0.2,0.1739766081871345,0.026023391812865504,0.18698830409356726,10,684,119,2
-27.845286049447164,gmm_score,0.8256484149855908,0.2,0.1739766081871345,0.026023391812865504,0.18698830409356726,10,684,119,2
